filename,w,h,x1,y1,x2,y2,x3,y3,x4,y4,class
suwon__1.jpg,0,0,1702.077880859375,650.2374267578125,4686.65625,650.2374267578125,4686.65625,1322.7181396484375,1702.077880859375,1322.7181396484375,signboard
suwon__1.jpg,0,0,6491.8798828125,659.0940551757812,7875.28759765625,659.0940551757812,7875.28759765625,1317.387451171875,6491.8798828125,1317.387451171875,signboard
suwon__10.jpg,0,0,154.03395080566406,1130.3878173828125,3468.621826171875,1130.3878173828125,3468.621826171875,2159.655517578125,154.03395080566406,2159.655517578125,signboard
suwon__10.jpg,0,0,6155.1884765625,2721.2001953125,7542.51171875,2721.2001953125,7542.51171875,3252.988525390625,6155.1884765625,3252.988525390625,signboard
suwon__10.jpg,0,0,1676.3773193359375,3545.653076171875,3166.76171875,3545.653076171875,3166.76171875,3830.57080078125,1676.3773193359375,3830.57080078125,signboard
suwon__10.jpg,0,0,3067.30712890625,1320.3785400390625,5675.005859375,1320.3785400390625,5675.005859375,2162.359130859375,3067.30712890625,2162.359130859375,signboard
suwon__10.jpg,0,0,6285.609375,3340.574951171875,7215.8740234375,3340.574951171875,7215.8740234375,3509.950439453125,6285.609375,3509.950439453125,signboard
suwon__10.jpg,0,0,1004.3111572265625,1210.2235107421875,5646.638671875,1210.2235107421875,5646.638671875,2244.452880859375,1004.3111572265625,2244.452880859375,signboard
suwon__100.jpg,0,0,491.84991455078125,152.97718811035156,1290.4222412109375,152.97718811035156,1290.4222412109375,297.297607421875,491.84991455078125,297.297607421875,signboard
suwon__100.jpg,0,0,1254.7333984375,195.2112274169922,1501.7308349609375,195.2112274169922,1501.7308349609375,303.62176513671875,1254.7333984375,303.62176513671875,signboard
suwon__11.jpg,0,0,1109.475830078125,45.918582916259766,6173.74951171875,45.918582916259766,6173.74951171875,1937.5860595703125,1109.475830078125,1937.5860595703125,signboard
suwon__11.jpg,0,0,4324.09326171875,4293.42431640625,5980.7314453125,4293.42431640625,5980.7314453125,4761.24560546875,4324.09326171875,4761.24560546875,signboard
