filename,w,h,x1,y1,x2,y2,x3,y3,x4,y4,class
suwon__1.jpg,0,0,1693.076171875,637.9188842773438,4721.3037109375,637.9188842773438,4721.3037109375,1343.1632080078125,1693.076171875,1343.1632080078125,signboard
suwon__1.jpg,0,0,6433.87255859375,669.5750732421875,7853.42041015625,669.5750732421875,7853.42041015625,1334.964599609375,6433.87255859375,1334.964599609375,signboard
suwon__10.jpg,0,0,3303.24072265625,1248.7001953125,5690.63720703125,1248.7001953125,5690.63720703125,2129.79150390625,3303.24072265625,2129.79150390625,signboard
suwon__10.jpg,0,0,6183.52783203125,2711.07177734375,7543.00634765625,2711.07177734375,7543.00634765625,3236.982421875,6183.52783203125,3236.982421875,signboard
suwon__10.jpg,0,0,194.78334045410156,1147.080810546875,3317.5498046875,1147.080810546875,3317.5498046875,2091.3212890625,194.78334045410156,2091.3212890625,signboard
suwon__10.jpg,0,0,1.1806559562683105,3465.699462890625,624.5880737304688,3465.699462890625,624.5880737304688,3755.550537109375,1.1806559562683105,3755.550537109375,signboard
suwon__100.jpg,0,0,481.0783386230469,151.20802307128906,1259.30029296875,151.20802307128906,1259.30029296875,298.8223876953125,481.0783386230469,298.8223876953125,signboard
suwon__100.jpg,0,0,1255.028564453125,187.87799072265625,1494.960205078125,187.87799072265625,1494.960205078125,304.55743408203125,1255.028564453125,304.55743408203125,signboard
suwon__11.jpg,0,0,1197.1336669921875,576.6181030273438,6203.671875,576.6181030273438,6203.671875,2049.40478515625,1197.1336669921875,2049.40478515625,signboard
suwon__12.jpg,0,0,1003.9036865234375,675.35595703125,7506.95849609375,675.35595703125,7506.95849609375,2149.624755859375,1003.9036865234375,2149.624755859375,signboard
suwon__13.jpg,0,0,6127.35888671875,847.9749755859375,8189.44091796875,847.9749755859375,8189.44091796875,1945.2225341796875,6127.35888671875,1945.2225341796875,signboard
suwon__13.jpg,0,0,1613.141845703125,505.3810729980469,6061.82080078125,505.3810729980469,6061.82080078125,1873.46533203125,1613.141845703125,1873.46533203125,signboard
suwon__14.jpg,0,0,2038.100341796875,552.1261596679688,5418.3662109375,552.1261596679688,5418.3662109375,2042.3709716796875,2038.100341796875,2042.3709716796875,signboard
suwon__15.jpg,0,0,1014.1807861328125,803.36865234375,6290.81787109375,803.36865234375,6290.81787109375,2144.4111328125,1014.1807861328125,2144.4111328125,signboard
suwon__15.jpg,0,0,7.112500190734863,1309.55419921875,1065.4530029296875,1309.55419921875,1065.4530029296875,2234.0751953125,7.112500190734863,2234.0751953125,signboard
suwon__16.jpg,0,0,1622.9908447265625,1058.7818603515625,5672.5263671875,1058.7818603515625,5672.5263671875,1990.29541015625,1622.9908447265625,1990.29541015625,signboard
suwon__17.jpg,0,0,2511.756103515625,1248.928466796875,5145.04736328125,1248.928466796875,5145.04736328125,2060.590576171875,2511.756103515625,2060.590576171875,signboard
