filename,w,h,x1,y1,x2,y2,x3,y3,x4,y4,class
gangnam__1.jpg,0,0,2307.18017578125,1892.9388427734375,3475.790283203125,1892.9388427734375,3475.790283203125,2375.278564453125,2307.18017578125,2375.278564453125,signboard
gangnam__1.jpg,0,0,4035.08447265625,1950.57421875,4956.48828125,1950.57421875,4956.48828125,2191.034423828125,4035.08447265625,2191.034423828125,signboard
gangnam__1.jpg,0,0,3509.1748046875,2211.622802734375,5582.0703125,2211.622802734375,5582.0703125,2667.592041015625,3509.1748046875,2667.592041015625,signboard
gangnam__10.jpg,0,0,3285.8720703125,1098.814453125,4494.599609375,1098.814453125,4494.599609375,1546.1324462890625,3285.8720703125,1546.1324462890625,signboard
gangnam__10.jpg,0,0,2024.5084228515625,1245.7021484375,3229.003662109375,1245.7021484375,3229.003662109375,1598.6053466796875,2024.5084228515625,1598.6053466796875,signboard
gangnam__100.jpg,0,0,291.52374267578125,135.60536193847656,1807.50341796875,135.60536193847656,1807.50341796875,669.8467407226562,291.52374267578125,669.8467407226562,signboard
gangnam__100.jpg,0,0,289.073486328125,169.177490234375,1115.888671875,169.177490234375,1115.888671875,646.94970703125,289.073486328125,646.94970703125,signboard
gangnam__100.jpg,0,0,1088.7894287109375,114.36698913574219,1785.0650634765625,114.36698913574219,1785.0650634765625,679.38427734375,1088.7894287109375,679.38427734375,signboard
gangnam__11.jpg,0,0,4369.0078125,187.84185791015625,6976.8671875,187.84185791015625,6976.8671875,1781.057373046875,4369.0078125,1781.057373046875,signboard
gangnam__11.jpg,0,0,453.3569030761719,738.0836791992188,4448.82763671875,738.0836791992188,4448.82763671875,1360.187744140625,453.3569030761719,1360.187744140625,signboard
gangnam__11.jpg,0,0,358.64825439453125,812.2649536132812,2766.68896484375,812.2649536132812,2766.68896484375,1355.8135986328125,358.64825439453125,1355.8135986328125,signboard
gangnam__11.jpg,0,0,2329.482666015625,675.2035522460938,4411.90234375,675.2035522460938,4411.90234375,1384.6312255859375,2329.482666015625,1384.6312255859375,signboard
gangnam__12.jpg,0,0,2663.83837890625,640.1149291992188,4284.82275390625,640.1149291992188,4284.82275390625,1137.9635009765625,2663.83837890625,1137.9635009765625,signboard
gangnam__13.jpg,0,0,1548.080810546875,375.2153015136719,6482.67431640625,375.2153015136719,6482.67431640625,1066.15771484375,1548.080810546875,1066.15771484375,signboard
gangnam__14.jpg,0,0,827.6891479492188,561.1593017578125,3004.248291015625,561.1593017578125,3004.248291015625,1124.9251708984375,827.6891479492188,1124.9251708984375,signboard
gangnam__14.jpg,0,0,1828.471923828125,494.5974426269531,4621.31494140625,494.5974426269531,4621.31494140625,1072.142822265625,1828.471923828125,1072.142822265625,signboard
gangnam__14.jpg,0,0,971.6851196289062,25.457998275756836,3494.818359375,25.457998275756836,3494.818359375,603.2503051757812,971.6851196289062,603.2503051757812,signboard
gangnam__15.jpg,0,0,2396.9150390625,356.0172119140625,6760.36474609375,356.0172119140625,6760.36474609375,1398.171875,2396.9150390625,1398.171875,signboard
gangnam__15.jpg,0,0,3679.918212890625,411.84466552734375,6583.6796875,411.84466552734375,6583.6796875,1284.3822021484375,3679.918212890625,1284.3822021484375,signboard
gangnam__16.jpg,0,0,2435.1533203125,1381.5372314453125,4708.46533203125,1381.5372314453125,4708.46533203125,1779.79345703125,2435.1533203125,1779.79345703125,signboard
gangnam__16.jpg,0,0,2227.109619140625,390.7577209472656,4688.4658203125,390.7577209472656,4688.4658203125,803.3737182617188,2227.109619140625,803.3737182617188,signboard
gangnam__16.jpg,0,0,2281.60546875,788.9696044921875,4736.83056640625,788.9696044921875,4736.83056640625,1349.68505859375,2281.60546875,1349.68505859375,signboard
gangnam__16.jpg,0,0,2174.781005859375,598.3143920898438,4798.3369140625,598.3143920898438,4798.3369140625,1718.722900390625,2174.781005859375,1718.722900390625,signboard
gangnam__17.jpg,0,0,2926.648193359375,296.6712646484375,4778.466796875,296.6712646484375,4778.466796875,722.0908813476562,2926.648193359375,722.0908813476562,signboard
gangnam__18.jpg,0,0,2525.742431640625,624.6044311523438,3827.9951171875,624.6044311523438,3827.9951171875,1570.729736328125,2525.742431640625,1570.729736328125,signboard
gangnam__18.jpg,0,0,3898.09130859375,613.5482788085938,8177.87353515625,613.5482788085938,8177.87353515625,1272.949951171875,3898.09130859375,1272.949951171875,signboard
gangnam__19.jpg,0,0,849.1386108398438,688.7683715820312,4007.046630859375,688.7683715820312,4007.046630859375,1422.3876953125,849.1386108398438,1422.3876953125,signboard
gangnam__2.jpg,0,0,2664.96337890625,213.72723388671875,5765.7216796875,213.72723388671875,5765.7216796875,1184.95361328125,2664.96337890625,1184.95361328125,signboard
gangnam__20.jpg,0,0,3001.57470703125,605.7552490234375,5536.5234375,605.7552490234375,5536.5234375,1526.076416015625,3001.57470703125,1526.076416015625,signboard
gangnam__20.jpg,0,0,6639.3232421875,952.4793701171875,7783.28759765625,952.4793701171875,7783.28759765625,1480.6636962890625,6639.3232421875,1480.6636962890625,signboard
